Obesity_prevalence,diabetes_prevalence,Heart disease_prevalence,CKD_prevalence,COPD_prevalence,Percent of adults with less than a high school diploma 2014-18,Unemployment_rate_2018,Median_Household_Income_2018,anycondition_number,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),STATE_NAME,COUNTY_NAME,Urban_rural_code,y
0.5504322766570604,0.29166666666666663,0.3982300884955753,0.30232558139534893,0.3231707317073172,0.2727272727272727,0.2605633802816902,0.41986864412816455,0.001341547123580471,0.024763619990995023,0.56,0.6050054406964092,0.4,51.4
0.4351585014409222,0.17187500000000006,0.15929203539823006,0.18604651162790709,0.06707317073170732,0.1839323467230444,0.19014084507042256,0.4483267085523785,0.05381237455578629,0.20306168392615942,0.46,0.5076169749727966,1.0,36.7
0.46397694524495675,0.26041666666666663,0.256637168141593,0.2325581395348837,0.225609756097561,0.1945031712473573,0.20422535211267606,0.4318716074710433,0.032413655281472914,0.06798739306618634,0.8,0.7758433079434168,0.0,41.2
0.5619596541786744,0.34895833333333337,0.17699115044247793,0.2790697674418605,0.15243902439024393,0.4080338266384778,0.28169014084507044,0.45098374435468935,0.25205897941628796,0.15533543448896892,0.08,0.10826985854189336,0.6000000000000001,45.3
0.4063400576368877,0.390625,0.4336283185840708,0.39534883720930236,0.3048780487804878,0.22410147991543342,0.2535211267605634,0.439764357253779,0.17199920063254293,0.14835659612787022,0.18,0.17573449401523397,0.6000000000000001,41.2
0.5590778097982709,0.22395833333333337,0.2831858407079646,0.2558139534883721,0.20731707317073172,0.1733615221987315,0.22535211267605637,0.41084327050476555,0.0191010591618806,0.14295362449347138,0.98,0.5097932535364527,0.2,43.8
0.659942363112392,0.28125,0.38053097345132747,0.3255813953488371,0.2682926829268293,0.1543340380549683,0.16901408450704225,0.3367881922183756,0.0004330486310832298,0.08937415578568209,0.54,0.5941240478781284,0.4,46.9
0.5216138328530258,0.21354166666666663,0.33628318584070793,0.2558139534883721,0.16463414634146345,0.13319238900634248,0.17605633802816903,0.3919092191306578,0.000123033078172924,0.09972985141828,0.8200000000000001,0.6207834602829162,0.4,41.2
0.6311239193083575,0.36458333333333337,0.4424778761061948,0.34883720930232553,0.3658536585365854,0.19661733615221985,0.35211267605633806,0.35215340998133665,0.008873673875455073,0.22174696082845569,0.76,0.7475516866158869,0.6000000000000001,48.5
0.7809798270893371,0.484375,0.5486725663716815,0.4651162790697674,0.48780487804878053,0.36997885835095135,0.41549295774647893,0.2827071846817968,0.001786064939917109,0.0,0.48,0.027747551686615884,0.2,56.0
0.5533141210374639,0.41666666666666663,0.5486725663716815,0.44186046511627897,0.4146341463414635,0.200845665961945,0.24647887323943662,0.37360202875012466,0.0462121277945278,0.14835659612787022,0.18,0.0984766050054407,0.6000000000000001,46.1
0.1210374639769452,0.05729166666666674,0.12389380530973454,0.11627906976744184,0.0853658536585366,0.09302325581395349,0.2112676056338028,0.7058383553447023,0.0015761440946729108,0.05583070688878877,1.0,0.2611534276387378,0.8,24.3
0.414985590778098,0.15625,0.19469026548672563,0.18604651162790709,0.2195121951219512,0.12896405919661733,0.2535211267605634,0.3763801626989215,0.02886863438496494,0.16861773975686623,0.44,0.46409140369967355,0.0,35.5
0.5965417867435159,0.453125,0.584070796460177,0.37209302325581395,0.5426829268292683,0.27484143763213525,0.3028169014084507,0.3525167044207947,0.002553457698690601,0.12787032868077441,0.96,0.02720348204570185,0.4,50.6
0.6397694524495676,0.42708333333333337,0.2743362831858408,0.34883720930232553,0.25,0.2431289640591966,0.35915492957746475,0.3321508455499993,0.024131860875307366,0.06325979288608735,0.2,0.22143634385201308,0.0,47.6
0.7002881844380404,0.5624999999999999,0.584070796460177,0.5348837209302326,0.45121951219512196,0.36997885835095135,0.2676056338028169,0.30544514253964183,0.0044611655125074935,0.12832057631697436,0.92,0.9145810663764963,0.4,50.0
0.39481268011527376,0.2187500000000001,0.2831858407079646,0.2558139534883721,0.23170731707317072,0.11839323467230443,0.1619718309859155,0.40915501987434283,0.0057405009948649326,0.3329581269698334,0.9,0.9140369967355821,0.8,36.5
0.5273775216138328,0.3125,0.31858407079646023,0.2558139534883721,0.31097560975609756,0.24947145877378435,0.2535211267605634,0.476563946944765,0.0022761119461990943,0.06325979288608735,0.2,0.02883569096844396,0.6000000000000001,46.2
0.5590778097982709,0.71875,0.6194690265486726,0.7441860465116277,0.27439024390243905,0.1522198731501057,0.4295774647887324,0.24569389237936487,0.000639841516712862,0.08779828905898246,0.62,0.6240478781284005,0.4,50.9
0.37175792507204614,0.265625,0.22123893805309736,0.30232558139534893,0.17073170731707316,0.5813953488372093,0.44366197183098594,0.496253080879315,0.0413478030428096,0.15533543448896892,0.08,0.10391730141458107,0.0,37.0
0.6657060518731988,0.39583333333333326,0.31858407079646023,0.30232558139534893,0.225609756097561,0.678646934460888,0.19014084507042256,0.3831331652206123,0.002458228705980485,0.056506078343088684,0.86,0.6664853101196954,0.8,48.7
0.6311239193083575,0.40625,0.4513274336283186,0.3255813953488371,0.4634146341463415,0.281183932346723,0.28169014084507044,0.3392457722500036,0.004902555369229566,0.08374606033318321,0.28,0.30195865070729055,0.8,50.4
0.5389048991354466,0.32291666666666674,0.38938053097345127,0.34883720930232553,0.3353658536585366,0.17970401691331922,0.39436619718309857,0.36104343861748656,0.013304949996090049,0.1479063484916704,0.26,0.022850924918389554,0.2,47.0
0.16426512968299706,0.16145833333333331,0.16814159292035402,0.2325581395348837,0.14634146341463417,0.2621564482029598,0.3450704225352113,0.5998846005898192,0.021856791582313125,0.15533543448896892,0.08,0.057127312295973884,0.0,28.4
0.489913544668588,0.25,0.20353982300884954,0.2325581395348837,0.1951219512195122,0.21775898520084566,0.22535211267605637,0.41342194868287957,0.15132790574415025,0.14835659612787022,0.18,0.10500544069640914,1.0,40.5
0.5100864553314122,0.16145833333333331,0.24778761061946897,0.20930232558139528,0.18292682926829268,0.1543340380549683,0.20422535211267606,0.46894188713652746,0.009547575396859876,0.14295362449347138,0.98,0.019042437431991292,0.8,41.0
0.1959654178674352,0.08854166666666669,0.16814159292035402,0.18604651162790709,0.12804878048780488,0.08033826638477802,0.2112676056338028,0.4717057742445613,0.005145841117029133,0.19743358847366044,0.1,0.13710554951033735,0.8,32.5
0.4293948126801153,0.22916666666666674,0.2831858407079646,0.18604651162790709,0.25609756097560976,0.08245243128964058,0.3028169014084507,0.544763573677537,0.018943966079015735,0.16614137775776672,0.7000000000000001,0.7072905331882481,0.6000000000000001,39.2
0.628242074927954,0.5208333333333334,0.5486725663716815,0.4883720930232558,0.4268292682926829,0.36152219873150104,0.38732394366197187,0.3033722272086165,0.001381863047501542,0.0,0.48,0.062023939064200215,0.8,49.8
0.6397694524495676,0.5260416666666666,0.5221238938053097,0.4883720930232558,0.45121951219512196,0.39112050739957716,0.3802816901408451,0.331972760040461,0.0030793024650059516,0.12832057631697436,0.36,0.4200217627856366,0.0,51.9
0.5302593659942363,0.34895833333333337,0.49557522123893816,0.34883720930232553,0.4146341463414635,0.1902748414376321,0.2183098591549296,0.32777706543573965,0.0004521639398389101,0.1384511481314723,0.5,0.2818280739934712,0.4,48.4
0.44956772334293954,0.27604166666666674,0.3097345132743363,0.2790697674418605,0.2621951219512195,0.15644820295983086,0.3098591549295775,0.40158282400877604,0.10502506712080006,0.2910850968032418,0.64,0.6338411316648531,1.0,41.2
0.38616714697406346,0.28645833333333337,0.31858407079646023,0.2558139534883721,0.29878048780487815,0.24101479915433405,0.23943661971830987,0.3975367212320668,0.007767071274035328,0.06325979288608735,0.2,0.19260065288356912,0.0,43.1
0.45244956772334294,0.14062500000000006,0.19469026548672563,0.13953488372093026,0.0853658536585366,0.13953488372093023,0.18309859154929578,0.42764029576441426,0.018877583824973284,0.09972985141828,0.8200000000000001,0.7943416757344941,0.2,37.8
0.7838616714697406,0.38020833333333337,0.37168141592920356,0.2558139534883721,0.3658536585365854,0.17547568710359407,0.2887323943661972,0.372398170705646,0.015088234527460878,0.08959927960378206,0.34,0.27203482045701854,0.2,52.2
0.5043227665706054,0.1875,0.2831858407079646,0.2558139534883721,0.1951219512195122,0.15010570824524314,0.18309859154929578,0.4233306264335883,0.010698316983951829,0.14295362449347138,0.98,0.9804134929270947,0.2,38.0
0.5187319884726225,0.40104166666666674,0.47787610619469023,0.4186046511627908,0.3841463414634147,0.3150105708245243,0.2323943661971831,0.35993930845834937,0.010811271081144484,0.06798739306618634,0.8,0.2219804134929271,0.8,49.6
0.7492795389048992,0.703125,0.6106194690265486,0.6511627906976745,0.48170731707317077,0.4312896405919662,0.4366197183098592,0.23786525338006298,0.004875098834835043,0.0,0.48,0.12023939064200218,0.8,56.4
0.6023054755043229,0.30208333333333337,0.23008849557522126,0.20930232558139528,0.17682926829268297,0.5116279069767442,0.16901408450704225,0.605106067729481,0.0020248325238289696,0.056506078343088684,0.86,0.8150163220892275,0.8,46.7
0.7060518731988474,0.44791666666666663,0.5929203539823009,0.44186046511627897,0.4573170731707317,0.3150105708245243,0.20422535211267606,0.2831987006881224,0.0015570287859172306,0.03219270598829349,0.72,0.6643090315560392,0.4,54.0
0.7406340057636889,0.44791666666666663,0.4690265486725663,0.39534883720930236,0.40853658536585363,0.3107822410147992,0.33098591549295775,0.32340328532147994,0.016682451277684616,0.049302116163890075,0.0,0.003264417845484222,0.2,53.6
0.6974063400576369,0.30208333333333337,0.38938053097345127,0.3255813953488371,0.27439024390243905,0.4439746300211416,0.23943661971830987,0.39056289267854855,0.0020748798776620237,0.041197658712291696,0.3,0.06583242655059848,0.4,46.8
0.4409221902017291,0.22395833333333337,0.3097345132743363,0.30232558139534893,0.17073170731707316,0.21775898520084566,0.20422535211267606,0.43152968329272984,0.004262018750380133,0.20306168392615942,0.46,0.4967355821545158,0.8,38.0
0.7723342939481268,0.40104166666666674,0.415929203539823,0.34883720930232553,0.3658536585365854,0.3636363636363636,0.3450704225352113,0.3425082987847445,0.003986758304298337,0.0,0.48,0.5331882480957563,0.6000000000000001,51.8
0.7319884726224786,0.47916666666666674,0.20353982300884954,0.34883720930232553,0.23170731707317072,0.29809725158562367,0.3450704225352113,0.3280976193529085,0.03515305280169605,0.06325979288608735,0.2,0.1953210010881393,0.6000000000000001,48.4
0.6685878962536023,0.5572916666666667,0.6902654867256638,0.4883720930232558,0.6768292682926829,0.49260042283298094,0.4084507042253521,0.24681226937926515,0.0024651797273461864,0.08959927960378206,0.34,0.029923830250272034,0.4,51.8
0.38040345821325644,0.06770833333333337,0.08849557522123896,0.06976744186046524,0.06097560975609756,0.07399577167019028,0.13380281690140844,0.4586556681055976,0.012976861787628918,0.041197658712291696,0.3,0.07344940152339499,0.2,30.9
0.5706051873198847,0.33333333333333337,0.3008849557522124,0.2790697674418605,0.3353658536585366,0.21987315010570824,0.2535211267605634,0.38946588593979287,0.031975045833297126,0.08374606033318321,0.28,0.3068552774755169,0.0,44.5
0.6974063400576369,0.33333333333333337,0.37168141592920356,0.2325581395348837,0.42073170731707327,0.2114164904862579,0.2887323943661972,0.42469119972646063,0.01591749137638912,0.12787032868077441,0.96,0.7682263329706203,0.0,51.0
0.5446685878962536,0.28125,0.19469026548672563,0.2790697674418605,0.17073170731707316,0.5306553911205074,0.5422535211267606,0.4149748543260532,0.01630223040898072,0.15533543448896892,0.08,0.09793253536452666,0.2,42.5
0.6887608069164266,0.515625,0.5309734513274337,0.4651162790697674,0.4939024390243903,0.53276955602537,0.471830985915493,0.3427789887592426,0.0030674857286842583,0.12832057631697436,0.36,0.40642002176278563,0.4,50.6
0.31988472622478387,0.1875,0.2654867256637168,0.2558139534883721,0.225609756097561,0.16701902748414374,0.2605633802816902,0.4238435127010585,0.001182716285374182,0.19743358847366044,0.1,0.13982589771490753,0.8,35.2
0.3429394812680116,0.25520833333333337,0.16814159292035402,0.2325581395348837,0.12804878048780488,0.22832980972515854,0.2746478873239437,0.589876194953769,0.04361175070161871,0.15533543448896892,0.08,0.11425462459194777,0.0,36.1
0.5043227665706054,0.34375,0.5221238938053097,0.44186046511627897,0.2621951219512195,0.1733615221987315,0.18309859154929578,0.32561154563975436,0.000636366006030011,0.09972985141828,0.8200000000000001,0.7986942328618063,0.4,44.4
0.6628242074927955,0.53125,0.6814159292035399,0.4651162790697674,0.6890243902439026,0.5369978858350952,0.44366197183098594,0.25536037383710164,0.002046728241130931,0.08959927960378206,0.34,0.02720348204570185,0.4,54.4
0.2708933717579251,0.12500000000000006,0.15929203539823006,0.2325581395348837,0.18292682926829268,0.1945031712473573,0.38732394366197187,0.42873730250316994,0.01250836294758061,0.11076091850517777,0.04,0.051686615886833515,0.2,31.8
0.4870317002881845,0.19791666666666674,0.256637168141593,0.20930232558139528,0.1951219512195122,0.09513742071881608,0.22535211267605637,0.4825832371671582,0.0008104890912408442,0.3329581269698334,0.9,0.9124047878128401,0.2,40.8
0.3487031700288185,0.34375,0.4424778761061948,0.4186046511627908,0.2926829268292684,0.2325581395348837,0.4014084507042254,0.4024946218176119,0.0023053062359350424,0.1609635299414678,0.9400000000000001,0.9602829162132753,0.4,37.4
0.4236311239193083,0.1875,0.19469026548672563,0.13953488372093026,0.2134146341463415,0.13319238900634248,0.1619718309859155,0.4980624296562237,0.01434099973064792,0.2539396668167493,0.58,0.6093579978237215,0.6000000000000001,39.0
0.7521613832853025,0.47395833333333326,0.3097345132743363,0.34883720930232553,0.2682926829268293,0.41649048625792806,0.3380281690140845,0.33539912524397714,0.021123806379299857,0.07136425033768568,0.32,0.3748639825897715,0.6000000000000001,51.0
0.760806916426513,0.33854166666666663,0.15929203539823006,0.20930232558139528,0.16463414634146345,0.12050739957716704,0.2746478873239437,0.6597427020558191,0.020635497128359298,0.29558757316524087,0.4,0.440152339499456,0.6000000000000001,48.4
0.5302593659942363,0.28645833333333337,0.38938053097345127,0.2790697674418605,0.3536585365853659,0.1522198731501057,0.22535211267605637,0.41772449459332395,0.0024818621786238714,0.1384511481314723,0.5,0.26659412404787813,0.6000000000000001,45.9
0.7982708933717579,0.609375,0.8230088495575222,0.5116279069767441,0.8109756097560978,0.48837209302325585,0.591549295774648,0.2563220355886082,0.0014197461139446176,0.12787032868077441,0.96,0.006528835690968444,0.2,61.4
0.47550432276657056,0.203125,0.22123893805309736,0.18604651162790709,0.15853658536585363,0.14587737843551796,0.18309859154929578,0.4957900585545155,0.014415723210329216,0.056506078343088684,0.86,0.8770402611534277,0.0,40.0
0.7262247838616716,0.5364583333333333,0.5575221238938053,0.5116279069767441,0.5731707317073171,0.4587737843551797,0.38732394366197187,0.22674559416449402,0.0024057484946694353,0.1384511481314723,0.5,0.5500544069640915,0.4,57.6
0.6455331412103746,0.32291666666666674,0.2920353982300885,0.2790697674418605,0.25,0.27906976744186046,0.24647887323943662,0.4796555113903492,0.003963124831654951,0.12832057631697436,0.92,0.4390642002176279,0.6000000000000001,48.3
0.38904899135446686,0.24479166666666674,0.34513274336283195,0.34883720930232553,0.2134146341463415,0.2219873150105708,0.31690140845070425,0.38035503127181547,0.11544534325012382,0.11076091850517777,0.04,0.05603917301414581,0.0,40.4
0.5850144092219021,0.44270833333333337,0.37168141592920356,0.37209302325581395,0.3170731707317073,0.26004228329809725,0.24647887323943662,0.37234118334259375,0.00829569644889696,0.06798739306618634,0.8,0.7752992383025028,0.0,47.4
0.8184438040345823,0.6406249999999999,0.5221238938053097,0.6046511627906976,0.40853658536585363,0.41437632135306557,0.35211267605633806,0.27222863330056557,0.0037556368438887485,0.10963529941467809,0.66,0.6621327529923831,0.4,56.5
0.5216138328530258,0.2187500000000001,0.17699115044247793,0.16279069767441867,0.18902439024390244,0.226215644820296,0.2887323943661972,0.3426293969312305,0.008726312222502194,0.056506078343088684,0.86,0.8346028291621328,0.0,43.5
0.5129682997118155,0.30729166666666674,0.3982300884955753,0.30232558139534893,0.27439024390243905,0.281183932346723,0.19718309859154928,0.41262412560014816,1.8072655550824995e-05,0.056506078343088684,0.86,0.8601741022850925,0.4,45.1
0.5389048991354466,0.39583333333333326,0.35398230088495575,0.4186046511627908,0.3353658536585366,0.3086680761099366,0.4084507042253521,0.33179467453092276,0.01471322692478126,0.08779828905898246,0.62,0.14689880304679,0.2,46.1
0.8414985590778099,0.6458333333333334,0.8230088495575222,0.5581395348837208,0.8353658536585367,0.6004228329809725,0.44366197183098594,0.20746249519169124,0.0011674240383696378,0.08959927960378206,0.34,0.021218715995647442,0.4,59.8
0.5389048991354466,0.421875,0.6814159292035399,0.5116279069767441,0.43902439024390244,0.05708245243128965,0.48591549295774655,0.36786055192261113,0.000299936571930038,0.16861773975686623,0.44,0.46789989118607184,0.8,50.2
0.6657060518731988,0.49479166666666663,0.3982300884955753,0.39534883720930236,0.2134146341463415,0.4228329809725158,0.2112676056338028,0.34988103887962846,0.0004399996524489317,0.056506078343088684,0.86,0.8030467899891186,0.4,49.5
0.628242074927954,0.36979166666666663,0.4070796460176992,0.3255813953488371,0.4146341463414635,0.29598308668076106,0.22535211267605637,0.397244660996424,0.005796804267927118,0.08374606033318321,0.28,0.0250272034820457,0.8,48.2
0.1123919308357349,0.17708333333333337,0.0619469026548673,0.11627906976744184,0.018292682926829257,0.226215644820296,0.18309859154929578,0.8970736989072673,0.14822392715329608,0.15533543448896892,0.08,0.11207834602829163,1.0,28.2
0.7146974063400577,0.5624999999999999,0.7256637168141592,0.4883720930232558,0.6829268292682926,0.48625792811839325,0.3028169014084507,0.262013648473451,0.0016543430850370574,0.08959927960378206,0.34,0.3879216539717084,0.4,54.9
0.6397694524495676,0.4375,0.5486725663716815,0.39534883720930236,0.5060975609756098,0.27061310782241016,0.3732394366197183,0.33444458691285206,0.0131801791625757,0.16614137775776672,0.7000000000000001,0.6974972796517954,0.8,50.0
0.44956772334293954,0.30208333333333337,0.504424778761062,0.39534883720930236,0.2134146341463415,0.10570824524312898,0.20422535211267606,0.3962473821430098,0.0003419902511925346,0.09972985141828,0.8200000000000001,0.5957562568008705,0.4,44.2
